key	men	horse	guns	officer	musician	standard_bearer	soldier_model	man_entity	man_animations_table	equipment_theme	armour	armour_audio	man_health	mount_model	mount_entity	mount_animations_table	mount_armour	mount_health	articulated_entity	ammo_caisson_entity	ammo_caisson_model	artillery_model	siege_gun	gun_type	primary_missile_weapon	core_marksmanship	core_loading_skill	primary_missile_attack	firing_mechanism	default_missile_type	ammo	skeleton_missile	melee_weapon_type	melee_attack	charge_bonus	dismounted_melee_attack	dismounted_charge_bonus	melee_defence	shield_bonus	skeleton_melee	pistols	unit_drill_set	unit_training_level	morale	rank_depth	close_formation_spacing_horizontal	close_formation_spacing_vertical	loose_formation_spacing_horizontal	loose_formation_spacing_vertical	dismounted_close_formation_spacing_horizontal	dismounted_close_formation_spacing_vertical	dismounted_loose_formation_spacing_horizontal	dismounted_loose_formation_spacing_vertical	base_density	melee_bonus_vs_cavalry	grenades	skirmish	guard_mode	can_dismount	can_place_stakes	cannot_run	can_rally	hide_medium_woodland	hide_scrub	hide_long_grass	hide_buildings	can_stalk	can_snipe	does_fire_mounted_by_default	tree_spot_distance	scrub_spot_distance	long_grass_spot_distance	campmap_stealth	campmap_policing_bonus	disciplined	impetuous	scares_horses	fear_effect	inspire	fatigue_resistant	siege_ladders	heat_resistance	cold_resistance	can_do_formed_attack	pike_wall	pike_square	is_immune_to_attrition	can_fire_mounted_whilst_moving	musician_2	ammo_caisson_destroyed_model	ammo_caisson_destruction	all_ranks_fire	guerrilla_deployment	audio_selected	audio_retreat	audio_engaged_in_battle	audio_idle	audio_enemy_approaching	audio_being_charged	audio_being_flanked	audio_wavering	can_climb_fast	can_fire_at_buildings	can_fire_at_ground	armour_piercing_missile_attack	armour_piercing_melee_attack	loose_formation	close_formation_spacing_variation	loose_formation_spacing_variation	dismounted_close_formation_spacing_variation	dismounted_loose_formation_spacing_variation	bulletproof
Inf_Missile_Bow_Warrior_Monks_Ikko_Ikki	100	0	0	officer_bow		standard_bearer	euroline	shogun_inf_samurai	shogun_man_bow_katana	shogun_infantry_yumi	2	leather	1				0	0					false		bow	65	60	0	none	shogun_arrow_long	30	foot_bow	sabre	4	6	0	0	1	0	foot_sword	0	drill_set_infantry_light	trained	12	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Bow_Warrior_Monks	Monk_Unit_Order_Retreat	Monk_inmelee	Monk_idle	Infantry_enemy_approaching	Monk_charged	Monk_flanked	Monk_Wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Missile_Bow_Warrior_Monks_MP	100	0	0	officer_bow		standard_bearer	euroline	shogun_inf_samurai	shogun_man_bow_katana	shogun_infantry_yumi	2	leather	1				0	0					false		bow	60	55	0	none	shogun_arrow_long	30	foot_bow	sabre	4	6	0	0	1	0	foot_sword	0	drill_set_infantry_light	trained	12	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Bow_Warrior_Monks	Monk_Unit_Order_Retreat	Monk_inmelee	Monk_idle	Infantry_enemy_approaching	Monk_charged	Monk_flanked	Monk_Wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Missile_Bow_Warrior_Monks_Uesugi	100	0	0	officer_bow		standard_bearer	euroline	shogun_inf_samurai	shogun_man_bow_katana	shogun_infantry_yumi	2	leather	1				0	0					false		bow	65	60	0	none	shogun_arrow_long	30	foot_bow	sabre	4	6	0	0	1	0	foot_sword	0	drill_set_infantry_light	trained	13	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Bow_Warrior_Monks	Monk_Unit_Order_Retreat	Monk_inmelee	Monk_idle	Infantry_enemy_approaching	Monk_charged	Monk_flanked	Monk_Wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Missile_Imported_Matchlock_Ashigaru	120	0	0	officer_teppo		standard_bearer	euroline	shogun_inf_missile_ashigaru	shogun_man_musket	shogun_infantry_teppo	1	leather	1				0	0					false		musket	35	15	0	matchlock	shogun_matchlock	15	foot_musket	sabre	2	2	0	0	1	0	foot_sword	0	drill_set_infantry_light	well_trained	3	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	true	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Matchlock Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Matchlock_Ashigaru	160	0	0	officer_teppo		standard_bearer	euroline	shogun_inf_missile_ashigaru	shogun_man_musket	shogun_infantry_teppo	1	leather	1				0	0					false		musket	30	10	0	matchlock	shogun_matchlock	15	foot_musket	sabre	2	2	0	0	1	0	foot_sword	0	drill_set_infantry_light	well_trained	4	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	true	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Matchlock Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Matchlock_Ashigaru_Hattori	160	0	0	officer_katana		standard_bearer	euroline	shogun_inf_missile_ashigaru	shogun_man_musket	shogun_infantry_teppo	1	leather	1				0	0					false		musket	30	10	0	matchlock	shogun_matchlock	15	foot_musket	sabre	2	2	0	0	1	0	foot_sword	0	drill_set_infantry_light	well_trained	4	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	true	false	false	true	true	true	false	false	false	false	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				true	true	Unit_type_selection_Matchlock Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Matchlock_Ashigaru_Ikko_Ikki	200	0	0	officer_katana		standard_bearer	euroline	shogun_inf_missile_ashigaru	shogun_man_musket	shogun_infantry_teppo	1	leather	1				0	0					false		musket	10	5	0	matchlock	shogun_matchlock	15	foot_musket	sabre	1	1	0	0	1	0	foot_sword	0	drill_set_infantry_light	well_trained	5	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	true	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Matchlock Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Matchlock_Ashigaru_MP	160	0	0	officer_teppo		standard_bearer	euroline	shogun_inf_missile_ashigaru	shogun_man_musket	shogun_infantry_teppo	1	leather	1				0	0					false		musket	30	10	0	matchlock	shogun_matchlock	15	foot_musket	sabre	2	2	0	0	1	0	foot_sword	0	drill_set_infantry_light	well_trained	4	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	true	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Matchlock Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Matchlock_Ashigaru_Oda	160	0	0	officer_teppo		standard_bearer	euroline	shogun_inf_missile_ashigaru	shogun_man_musket	shogun_infantry_teppo	1	leather	1				0	0					false		musket	35	15	0	matchlock	shogun_matchlock	15	foot_musket	sabre	3	3	0	0	2	0	foot_sword	0	drill_set_infantry_light	well_trained	4	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	true	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Matchlock Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Matchlock_Ashigaru_Otomo	160	0	0	officer_teppo		standard_bearer	euroline	shogun_inf_missile_ashigaru	shogun_man_musket	shogun_infantry_teppo	1	leather	1				0	0					false		musket	35	15	0	matchlock	shogun_matchlock	15	foot_musket	sabre	2	2	0	0	1	0	foot_sword	0	drill_set_infantry_light	well_trained	4	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	true	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Otomo_Matchlock_Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Matchlock_Samurai	120	0	0	officer_teppo		standard_bearer	euroline	shogun_inf_samurai	shogun_man_musket	shogun_infantry_teppo	4	leather	1				0	0					false		musket	50	20	0	matchlock	shogun_matchlock	15	foot_musket	sabre	6	6	0	0	2	0	foot_sword	0	drill_set_infantry_light	well_trained	8	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Matchlock Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Matchlock_Samurai_Hattori	120	0	0	officer_katana		standard_bearer	euroline	shogun_inf_samurai	shogun_man_musket	shogun_infantry_teppo	4	leather	1				0	0					false		musket	50	20	0	matchlock	shogun_matchlock	15	foot_musket	sabre	6	6	0	0	2	0	foot_sword	0	drill_set_infantry_light	well_trained	8	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	false	false	false	true	true	true	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	true	Unit_type_selection_Matchlock Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Matchlock_Samurai_MP	120	0	0	officer_teppo		standard_bearer	euroline	shogun_inf_samurai	shogun_man_musket	shogun_infantry_teppo	4	leather	1				0	0					false		musket	50	20	0	matchlock	shogun_matchlock	15	foot_musket	sabre	6	6	0	0	2	0	foot_sword	0	drill_set_infantry_light	well_trained	8	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Matchlock Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Matchlock_Samurai_Otomo	120	0	0	officer_teppo		standard_bearer	euroline	shogun_inf_samurai	shogun_man_musket	shogun_infantry_teppo	4	leather	1				0	0					false		musket	55	25	0	matchlock	shogun_matchlock	15	foot_musket	sabre	6	6	0	0	2	0	foot_sword	0	drill_set_infantry_light	well_trained	8	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Otomo_Matchlock_Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Matchlock_Warrior_Monks	120	0	0	officer_teppo		standard_bearer	euroline	shogun_inf_warrior_monk	shogun_man_musket	shogun_infantry_teppo	2	leather	1				0	0					false		musket	60	30	0	matchlock	shogun_matchlock	15	foot_musket	sabre	4	6	0	0	2	0	foot_sword	0	drill_set_infantry_light	well_trained	12	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Matchlock Warrior Monks	Monk_Unit_Order_Retreat	Monk_inmelee	Monk_idle	Monk_idle	Monk_charged	Monk_flanked	Monk_Wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Matchlock_Warrior_Monks_MP	120	0	0	officer_teppo		standard_bearer	euroline	shogun_inf_warrior_monk	shogun_man_musket	shogun_infantry_teppo	2	leather	1				0	0					false		musket	60	30	0	matchlock	shogun_matchlock	15	foot_musket	sabre	4	6	0	0	2	0	foot_sword	0	drill_set_infantry_light	well_trained	12	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Matchlock Warrior Monks	Monk_Unit_Order_Retreat	Monk_inmelee	Monk_idle	Monk_idle	Monk_charged	Monk_flanked	Monk_Wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Matchlock_Warrior_Monks_Uesugi	120	0	0	officer_teppo		standard_bearer	euroline	shogun_inf_warrior_monk	shogun_man_musket	shogun_infantry_teppo	2	leather	1				0	0					false		musket	60	30	0	matchlock	shogun_matchlock	15	foot_musket	sabre	4	6	0	0	3	0	foot_sword	0	drill_set_infantry_light	well_trained	12	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	true	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Matchlock Warrior Monks	Monk_Unit_Order_Retreat	Monk_inmelee	Monk_idle	Monk_idle	Monk_charged	Monk_flanked	Monk_Wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Portuguese_Tercos	120	0	0	officer_tercos		standard_bearer	euroline	shogun_inf_samurai	shogun_man_musket_trained_sabre	shogun_tercos	8	leather	1				0	0					false		musket	65	35	0	matchlock	shogun_matchlock	15	foot_musket	sabre	12	15	0	0	2	0	foot_sword	0	drill_set_infantry_light	well_trained	10	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	false	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Portuguese_Tercos	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Missile_Portuguese_Tercos_MP	120	0	0	officer_tercos		standard_bearer	euroline	shogun_inf_samurai	shogun_man_musket_trained_sabre	shogun_tercos	8	leather	1				0	0					false		musket	65	35	0	matchlock	shogun_matchlock	15	foot_musket	sabre	12	15	0	0	2	0	foot_sword	0	drill_set_infantry_light	well_trained	10	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	false	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Portuguese_Tercos	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.0000	0.0000	false
Inf_Spear_Yari_Ashigaru	200	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_yari_ash	shogun_man_yari_pike	shogun_long_yari	2	leather	1				0	0					false			0	0	0	none		0		pike	4	1	0	0	3	0	foot_pike	0	drill_set_infantry_line	trained	5	5	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	20	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Yari Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.6000	1.2000	0.0000	0.0000	false
Inf_Spear_Yari_Ashigaru_Citizenry	200	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_yari_ash	shogun_man_yari_pike	shogun_long_yari	2	leather	1				0	0					false			0	0	0	none		0		pike	4	1	0	0	3	0	foot_pike	0	drill_set_infantry_line	trained	5	5	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	20	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Yari Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.6000	1.2000	0.0000	0.0000	false
Inf_Spear_Yari_Ashigaru_Hattori	200	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_yari_ash	shogun_man_yari_pike	shogun_long_yari	2	leather	1				0	0					false			0	0	0	none		0		pike	4	1	0	0	3	0	foot_pike	0	drill_set_infantry_line	trained	6	5	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	20	false	false	false	false	false	false	false	true	true	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	true	false	false	false	false				false	true	Unit_type_selection_Yari Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.6000	1.2000	0.0000	0.0000	false
Inf_Spear_Yari_Ashigaru_Ikko_Ikki	240	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_yari_ash	shogun_man_yari_pike	shogun_long_yari	2	leather	1				0	0					false			0	0	0	none		0		pike	3	1	0	0	2	0	foot_pike	0	drill_set_infantry_line	trained	6	5	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	20	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Yari Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.6000	1.2000	0.0000	0.0000	false
Inf_Spear_Yari_Ashigaru_MP	200	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_yari_ash	shogun_man_yari_pike	shogun_long_yari	2	leather	1				0	0					false			0	0	0	none		0		pike	4	1	0	0	3	0	foot_pike	0	drill_set_infantry_line	trained	5	5	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	20	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Yari Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.6000	1.2000	0.0000	0.0000	false
Inf_Spear_Yari_Ashigaru_Oda	200	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_yari_ash	shogun_man_yari_pike	shogun_long_yari	2	leather	1				0	0					false			0	0	0	none		0		pike	5	1	0	0	4	0	foot_pike	0	drill_set_infantry_line	trained	6	5	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	20	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Yari Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.6000	1.2000	0.0000	0.0000	false
Inf_Spear_Yari_Ashigaru_Tutorial	200	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_yari_ash	shogun_man_yari_pike	shogun_long_yari	2	leather	1				0	0					false			0	0	0	none		0		pike	4	1	0	0	5	0	foot_pike	0	drill_set_infantry_line	trained	5	5	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	20	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Yari Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.6000	1.2000	0.0000	0.0000	false
Inf_Spear_Yari_Ashigaru_Tutorial_No_Cap	200	0	0	officer_katana		standard_bearer	shogun_samurai_test	shogun_inf_yari_ash	shogun_man_yari_pike	shogun_long_yari	2	leather	1				0	0					false			0	0	0	none		0		pike	4	1	0	0	5	0	foot_pike	0	drill_set_infantry_line	trained	5	5	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	20	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Yari Ashigaru	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	0.6000	1.2000	0.0000	0.0000	false
Inf_Spear_Yari_Hero	40	0	0	officer_yari			shogun_samurai_test	shogun_inf_hero	shogun_man_yari	shogun_infantry_yari	8	leather	1				0	0					false			0	0	0	none		0		spear	10	20	0	0	15	0	foot_spear	0	drill_set_infantry_line	elite	40	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	25	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	true	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Yari Heroes	Heroes_Unit_Order_Retreat	Heroes_inmelee	Heroes_idle	Heroes_enemy_approaching	Heroes_charged	Heroes_flanked	Heroes_wavering	false	false	false	false	false	true	0.3000	0.6000	0.0000	0.0000	false
Inf_Spear_Yari_Hero_MP	40	0	0	officer_yari			shogun_samurai_test	shogun_inf_hero	shogun_man_yari	shogun_infantry_yari	8	leather	1				0	0					false			0	0	0	none		0		spear	10	20	0	0	15	0	foot_spear	0	drill_set_infantry_line	elite	40	3	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	25	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	true	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Yari Heroes	Heroes_Unit_Order_Retreat	Heroes_inmelee	Heroes_idle	Heroes_enemy_approaching	Heroes_charged	Heroes_flanked	Heroes_wavering	false	false	false	false	false	true	0.3000	0.6000	0.0000	0.0000	false
Inf_Spear_Yari_Ronin	120	0	0	officer_yari		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_yari	shogun_infantry_yari	5	leather	1				0	0					false			0	0	0	none		0		spear	8	15	0	0	10	0	foot_spear	0	drill_set_infantry_line	trained	12	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	25	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Yari Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
Inf_Spear_Yari_Samurai	160	0	0	officer_yari		standard_bearer	shogun_samurai_test	shogun_inf_samurai	shogun_man_yari	shogun_infantry_yari	5	leather	1				0	0					false			0	0	0	none		0		spear	6	15	0	0	8	0	foot_spear	0	drill_set_infantry_line	trained	10	4	0.8000	1.8000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	25	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Yari Samurai	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	true	0.6000	1.2000	0.0000	0.0000	false
